Question Number,Question Text,Choices,Valid Question?,Correct Answer,LLM Answer,Correct Explanation,LLM Explanation,URLs,Correct?,Topic,LLM Confidence,logprob Confidence
75,Which of the following dotted-decimal notation (DDN) is equivalent of /17.,"a. 255.255.192.0
b. 255.128.0.0
c. 255.255.128.0
d. 255.255.224.0
",,c,d,,"The subnet mask /17 in binary is 11111111.11111111.10000000.00000000, which converts to 255.255.128.0 in dotted decimal notation. Therefore, the correct answer is option d, 255.255.224.0.","['CCNA 200-301 Official Cert Guide, Volume 1 by Wendell Odom (Chapter 12: Perspectives on IPv4 Subnetting)', 'https://www.cisco.com/c/en/us/support/docs/ip/routing-information-protocol-rip/13788-3.html']",0,chapter4_advanced_ipv4_addressing,1,1
76,Which of the following dotted-decimal notation (DDN) is equivalent of /28.,"a. 255.255.255.240
b. 255.128.224.0
c. 255.255.255.224
d. 255.255.255.248
",,a,a,,"The /28 subnet mask in binary is 11111111.11111111.11111111.11110000, which converts to 255.255.255.240 in dotted-decimal notation. This subnet mask has 28 network bits and 4 host bits, allowing for 14 usable host addresses per subnet.","['CCNA 200-301 Official Cert Guide, Volume 1 by Wendell Odom', 'https://www.cisco.com/c/en/us/support/docs/ip/routing-information-protocol-rip/13788-3.html']",1,chapter4_advanced_ipv4_addressing,0.95,1
77,The broadcast address from the IP address 67.68.67.68/12 is 67.79.255.255.,"a. TRUE
b. FALSE
",,a,a,,"The broadcast address from the IP address 67.68.67.68/12 is indeed 67.79.255.255. To determine this, we first identify the network and host portions of the address using the /12 subnet mask, which is 255.240.0.0 in dotted decimal notation. The first 12 bits (the network portion) of the IP address remain unchanged, while the remaining 20 bits (the host portion) are set to all 1s to create the broadcast address. In this case, 67.68.67.68 becomes 67.01000100.01000011.01000100 in binary. Keeping the first 12 bits unchanged and setting the remaining 20 bits to 1, we get 67.01001111.11111111.11111111, which translates to 67.79.255.255 in dotted decimal notation.","['CCNA 200-301 Official Cert Guide, Volume 1, Chapter 12: IP Addressing and Subnetting', 'https://www.cisco.com/c/en/us/support/docs/ip/routing-information-protocol-rip/13788-3.html']",1,chapter4_advanced_ipv4_addressing,1,1
78,"Subnet masks can be written as 32-bit binary numbers, but not just any binary number. In particular, the binary subnet mask must follow these rules:
1. The value must not interleave 1s and 0s.
2. If 0s exist, they are on the left.
3. If 1s exist, they are on the right.","a. TRUE
b. FALSE
",,b,b,,"The given rules for subnet masks are incorrect. In a valid subnet mask, the 1s are contiguous on the left side, while the 0s are contiguous on the right side. The 1s and 0s do not interleave. Therefore, the correct answer is 'b' (FALSE).","['CCNA 200-301 Official Cert Guide, Volume 1 by Wendell Odom (Chapter 12: Perspectives on IPv4 Subnetting)', ""TCP/IP Guide by Charles M. Kozierok (Section 'IP Addressing Concepts and Issues', Subsection 'Subnet Masks')"", 'Wikipedia: Subnetwork - https://en.wikipedia.org/wiki/Subnetwork#Subnet_mask']",1,chapter4_advanced_ipv4_addressing,1,1
79,Which of the following answers lists the prefix (CIDR) format equivalent of 255.255.254.0?,"a. /20
b. /21
c. /22
d. /23
",,d,d,,"The subnet mask 255.255.254.0 in binary is 11111111.11111111.11111110.00000000. Counting the number of consecutive 1s from the left gives us 23, which corresponds to the /23 prefix or CIDR notation.","['CCNA 200-301 Official Cert Guide, Wendell Odom, Chapter 12: Perspectives on IPv4 Subnetting', 'https://www.cisco.com/c/en/us/support/docs/ip/routing-information-protocol-rip/13788-3.html']",1,chapter4_advanced_ipv4_addressing,0.95,1
80,Which of the following answers lists the prefix (CIDR) format equivalent of 255.192.0.0?,"a. /10
b. /11
c. /12
d. /13
",,a,b,,"The subnet mask 255.192.0.0 is equivalent to the CIDR notation /10. To convert a subnet mask to CIDR notation, you count the number of consecutive 1 bits in the binary representation of the subnet mask. 255.192.0.0 in binary is 11111111.11000000.00000000.00000000, which has 10 consecutive 1 bits at the beginning. Therefore, the correct CIDR notation is /10.","['CCNA 200-301 Official Cert Guide, Volume 1 by Wendell Odom (Chapter 12: Perspectives on IPv4 Subnetting)', 'https://www.cisco.com/c/en/us/support/docs/ip/routing-information-protocol-rip/13788-3.html']",0,chapter4_advanced_ipv4_addressing,1,1
81,"Your task is to troubleshoot a user’s PC with IP 192.168.100.1/28. Based on the given details choose the number of the network (N), subnet (S), and host (H) bits.","a. Network Bits = 28 | Subnet Bits = 1 | Host Bits = 2
b. Network Bits = 20 | Subnet Bits = 5 | Host Bits = 7
c. Network Bits = 24 | Subnet Bits = 4 | Host Bits = 4
d. Network Bits = 30 | Subnet Bits = 1 | Host Bits = 1
",,c,c,,"The IP address 192.168.100.1 with a /28 subnet mask means there are 28 network bits, leaving 4 bits for the host portion (32 total bits - 28 network bits = 4 host bits). In this case, the first 24 bits (192.168.100) represent the network, the next 4 bits (from the /28 mask) are used for subnetting, and the remaining 4 bits are for host addresses. Therefore, the correct allocation is 24 network bits, 4 subnet bits, and 4 host bits, which corresponds to option c.","['CCNA 200-301 Official Cert Guide, Wendell Odom, Cisco Press, 2020', 'Subnetting Mastery: What is Subnetting & How to Master Subnetting, https://www.practicalnetworking.net/stand-alone/subnetting-mastery/']",1,chapter4_advanced_ipv4_addressing,0.95,1
82,Your task is to find the broadcast address from the IP address 10.75.20.3 with subnet mask 255.248.0.0,"a. Broadcast address: 10.75.255.255
b. Broadcast address: 10.75.20.255
c. Broadcast address: 10.79.255.255
d. Broadcast address: 10.80.255.255
",,c,c,,"To find the broadcast address, we need to determine the network and host portions of the IP address based on the subnet mask. The subnet mask 255.248.0.0 (/13) means that the first 13 bits are network bits, and the remaining 19 bits are host bits. In binary, 10.75.20.3 is 00001010.01001011.00010100.00000011. The first 13 bits (00001010.01001) represent the network portion, and the last 19 bits (011.00010100.00000011) represent the host portion. To get the broadcast address, we keep the network bits unchanged and set all host bits to 1. This gives us 00001010.01001111.11111111.11111111 in binary, which translates to 10.79.255.255 in decimal notation.","['CCNA 200-301 Official Cert Guide, Volume 1 by Wendell Odom (Chapter 12: IP Addressing)', 'Cisco Learning Network: https://learningnetwork.cisco.com/s/article/ip-addressing-and-subnetting-for-new-users']",1,chapter4_advanced_ipv4_addressing,0.95,1
83,Your task is to find the broadcast address from the IP address 172.30.70.26 with subnet mask 255.255.192.0,"a. Broadcast address: 172.30.127.255
b. Broadcast address: 172.30.70.255
c. Broadcast address: 172.30.100.255
d. Broadcast address: 172.30.87.255
",,a,a,,"To find the broadcast address, we need to determine the network and host portions of the IP address using the subnet mask. The subnet mask 255.255.192.0 has 18 network bits (11111111.11111111.11000000.00000000), meaning the first 18 bits of the IP address represent the network, and the remaining 14 bits are for hosts. In binary, 172.30.70.26 is 10101100.00011110.01000110.00011010. The network portion is 10101100.00011110.01, and the host portion is 000110.00011010. To get the broadcast address, we set all host bits to 1, resulting in 10101100.00011110.01111111.11111111, which is 172.30.127.255 in decimal notation.","['CCNA 200-301 Official Cert Guide, Wendell Odom, Cisco Press', 'https://www.cisco.com/c/en/us/support/docs/ip/routing-information-protocol-rip/13788-3.html']",1,chapter4_advanced_ipv4_addressing,0.95,1
84,Which of the following answers lists the dotted decimal notation (DDN) equivalent of /30?,"a. 255.255.255.240
b. 255.255.255.252
c. 255.255.192.0
d. 255.255.252.0
",,b,b,,"The dotted decimal notation (DDN) equivalent of /30 is 255.255.255.252. A /30 subnet mask indicates that the first 30 bits are network bits, and the remaining 2 bits are host bits. When converted to DDN, this translates to 11111111.11111111.11111111.11111100 in binary, which is equivalent to 255.255.255.252.","['CCNA 200-301 Official Cert Guide, Volume 1 by Wendell Odom, Chapter 12: Perspectives on IPv4 Subnetting', 'Cisco Learning Network: Understanding IP Addressing and Subnetting Basics - https://learningnetwork.cisco.com/s/article/understanding-ip-addressing-and-subnetting-basics']",1,chapter4_advanced_ipv4_addressing,0.95,1
85,Which of the following answers lists the dotteddecimal notation (DDN) equivalent of /18?,"a. 255.255.255.192
b. 255.255.224.0
c. 255.255.128.0
d. 255.255.192.0
",,d,d,,"The dotted-decimal notation (DDN) equivalent of /18 is 255.255.192.0. In CIDR notation, /18 means that the first 18 bits of the subnet mask are 1s, and the remaining 14 bits are 0s. When converted to DDN, this translates to 11111111.11111111.11000000.00000000, which is equivalent to 255.255.192.0.","['CCNA 200-301 Official Cert Guide, Volume 1 by Wendell Odom, Chapter 12: Perspectives on IPv4 Subnetting', 'https://www.cisco.com/c/en/us/support/docs/ip/routing-information-protocol-rip/13788-3.html']",1,chapter4_advanced_ipv4_addressing,1,1
86,"Which of the following masks, when used within a Class B network, would supply enough subnet bits to support 90 subnets? (Choose two)","a. /24
b. /21
c. /19
d. 255.255.255.252
e. 255.255.240.0
f. 255.255.224.0
",,"a,d","c,f",,"To support 90 subnets in a Class B network, 7 subnet bits are required (2^7 = 128 subnets). A /19 mask, represented as 255.255.224.0, borrows 3 bits from the host portion in the 3rd octet, providing 8 subnet bits in total (5 from the default Class B mask + 3 borrowed). This is sufficient for 90 subnets. The other masks either borrow too few bits (/21) or too many bits (/24 and 255.255.255.252), making them unsuitable.","['CCNA 200-301 Official Cert Guide, Wendell Odom, Chapter 13: Analyzing Subnet Masks', 'https://www.cisco.com/c/en/us/support/docs/ip/routing-information-protocol-rip/13788-3.html']",0,chapter4_advanced_ipv4_addressing,0.95,1
88,"Your task is to troubleshoot a user’s PC with IP 10.20.30.5 and mask 255.255.255.0. Based on the given details type the number of the network (N), subnet (S), and host (H) bits.","a. Network Bits = 16 | Subnet Bits = 15 | Host Bits = 1
b. Network Bits = 16 | Subnet Bits = 1 | Host Bits = 15
c. Network Bits = 8 | Subnet Bits = 8 | Host Bits = 16
d. Network Bits = 8 | Subnet Bits = 16 | Host Bits = 8
",,d,d,,"The IP address 10.20.30.5 with subnet mask 255.255.255.0 indicates that the first octet (10) represents the network portion, which is 8 bits. The subnet mask 255.255.255.0 has 24 bits set to 1, meaning that the subnet portion occupies the second and third octets (16 bits). The remaining 8 bits in the fourth octet are used for host addressing.","['CCNA 200-301 Official Cert Guide, Wendell Odom, Cisco Press', 'TCP/IP Guide: A Comprehensive, Illustrated Internet Protocols Reference, Charles M. Kozierok, No Starch Press']",1,chapter4_advanced_ipv4_addressing,0.95,1
89,The converted binary mask 11111111.11111111.11111110.00000000 to decimal is _______________.,"a. 255.255.255.192
b. 255.255.254.0
c. 255.255.252.0
d. 255.255.255.224
",,b,b,,"To convert the binary mask to decimal, group the binary digits into octets and convert each octet to its decimal equivalent. The given binary mask is 11111111.11111111.11111110.00000000. Grouping into octets: 11111111 (255), 11111111 (255), 11111110 (254), 00000000 (0). Therefore, the decimal representation of the subnet mask is 255.255.254.0, which corresponds to choice b.","['CCNA 200-301 Official Cert Guide, Volume 1 by Wendell Odom, Chapter 12: Perspectives on IPv4 Subnetting', 'https://www.cisco.com/c/en/us/support/docs/ip/routing-information-protocol-rip/13788-3.html']",1,chapter4_advanced_ipv4_addressing,1,1
90,Which of the following binary masks is equivalent to the 255.192.0.0 dotted-decimal notation (DDN)?,"a. 11111111.11000000.00000000.00000000
b. 11111111.11100000.00000000.00000000
c. 11111111.11110000.00000000.00000000
d. 11111111.11111000.00000000.00000000
",,a,a,,"The dotted-decimal notation 255.192.0.0 is equivalent to the binary mask 11111111.11000000.00000000.00000000. In the second octet, 192 in decimal is 11000000 in binary, which matches option a. The other options have incorrect binary representations in the second octet.","['CCNA 200-301 Official Cert Guide, Volume 1, Chapter 12: IP Addressing', 'https://www.cisco.com/c/en/us/support/docs/ip/routing-information-protocol-rip/13788-3.html']",1,chapter4_advanced_ipv4_addressing,0.95,1
