Question Number,Question Text,Choices,Valid Question?,Correct Answer,LLM Answer,Correct Explanation,LLM Explanation,URLs,Correct?,Topic,LLM Confidence,logprob Confidence
75,Which of the following dotted-decimal notation (DDN) is equivalent of /17.,"a. 255.255.192.0
b. 255.128.0.0
c. 255.255.128.0
d. 255.255.224.0
",,c,c,,"/17 means 17 leading 1 bits in the subnet mask. That is 8 bits (255) + 8 bits (255) + 1 bit (128) + 0 bits (0) -> 255.255.128.0. (a = 255.255.192.0 is /18, b = 255.128.0.0 is /9, d = 255.255.224.0 is /19.)","['https://learningnetwork.cisco.com/s/article/subnetting-ip-addresses-and-masks', 'https://en.wikipedia.org/wiki/Classless_Inter-Domain_Routing', 'https://www.ietf.org/rfc/rfc4632.txt']",1,chapter4_advanced_ipv4_addressing,0.99,1
76,Which of the following dotted-decimal notation (DDN) is equivalent of /28.,"a. 255.255.255.240
b. 255.128.224.0
c. 255.255.255.224
d. 255.255.255.248
",,a,a,,"/28 means 28 leading 1 bits in the subnet mask. That corresponds to 255.255.255.240 (binary: 11111111.11111111.11111111.11110000). This mask leaves 4 host bits (16 addresses per subnet, 14 usable hosts).","['https://www.cisco.com/c/en/us/solutions/enterprise-networks/what-is-subnetting.html', 'https://en.wikipedia.org/wiki/Subnetwork']",1,chapter4_advanced_ipv4_addressing,0.99,1
77,The broadcast address from the IP address 67.68.67.68/12 is 67.79.255.255.,"a. TRUE
b. FALSE
",,a,a,,"/12 = 255.240.0.0. The network increment is 16 in the second octet. 67.68.67.68 falls in the 67.64.0.0/12 network (64 = 4*16). The broadcast is the last address in that /12: 67.79.255.255 (64+15=79 for second octet, third and fourth octets all 255). Therefore the statement is TRUE.","['https://tools.ietf.org/html/rfc950', 'https://en.wikipedia.org/wiki/IPv4_subnetting', 'https://ipcalc.io/']",1,chapter4_advanced_ipv4_addressing,0.95,1
78,"Subnet masks can be written as 32-bit binary numbers, but not just any binary number. In particular, the binary subnet mask must follow these rules:
1. The value must not interleave 1s and 0s.
2. If 0s exist, they are on the left.
3. If 1s exist, they are on the right.","a. TRUE
b. FALSE
",,b,b,,"FALSE. The statement reverses the positions of 1s and 0s. A valid IPv4 subnet mask must have contiguous 1 bits followed by contiguous 0 bits (i.e., 1s on the left, 0s on the right) and must not interleave 1s and 0s. For example, 255.255.255.0 = 11111111.11111111.11111111.00000000 is valid; 255.0.255.0 (11111111.00000000.11111111.00000000) is invalid.","['https://tools.ietf.org/html/rfc950', 'https://en.wikipedia.org/wiki/Subnetwork#Subnet_masks', 'https://learningnetwork.cisco.com/s/article/what-is-a-subnet-mask']",1,chapter4_advanced_ipv4_addressing,0.95,1
79,Which of the following answers lists the prefix (CIDR) format equivalent of 255.255.254.0?,"a. /20
b. /21
c. /22
d. /23
",,d,d,,"255.255.254.0 in binary is 11111111.11111111.11111110.00000000 — that is 8+8+7+0 = 23 contiguous 1 bits, so the CIDR prefix is /23.","['https://en.wikipedia.org/wiki/Classless_Inter-Domain_Routing', 'https://www.cloudflare.com/learning/networking/what-is-cidr/']",1,chapter4_advanced_ipv4_addressing,0.99,1
80,Which of the following answers lists the prefix (CIDR) format equivalent of 255.192.0.0?,"a. /10
b. /11
c. /12
d. /13
",,a,a,,"255.192.0.0 in binary is 11111111.11000000.00000000.00000000 — that is 8 (from 255) + 2 (from 192) = 10 contiguous 1 bits, so the CIDR prefix is /10.","['https://datatracker.ietf.org/doc/html/rfc4632', 'https://learningnetwork.cisco.com/s/article/what-is-a-subnet-mask', 'https://www.rapidtables.com/network/subnet-mask.html']",1,chapter4_advanced_ipv4_addressing,0.99,1
81,"Your task is to troubleshoot a user’s PC with IP 192.168.100.1/28. Based on the given details choose the number of the network (N), subnet (S), and host (H) bits.","a. Network Bits = 28 | Subnet Bits = 1 | Host Bits = 2
b. Network Bits = 20 | Subnet Bits = 5 | Host Bits = 7
c. Network Bits = 24 | Subnet Bits = 4 | Host Bits = 4
d. Network Bits = 30 | Subnet Bits = 1 | Host Bits = 1
",,c,c,,"192.168.100.1 is a Class C address (default mask /24 → 24 network bits). The given mask is /28, so subnet bits = 28 − 24 = 4. Host bits = 32 − 28 = 4. Thus N=24, S=4, H=4 (choice c).","['https://datatracker.ietf.org/doc/html/rfc950', 'https://en.wikipedia.org/wiki/Subnetwork', 'https://learningnetwork.cisco.com/s/article/subnetting-basics']",1,chapter4_advanced_ipv4_addressing,0.98,1
82,Your task is to find the broadcast address from the IP address 10.75.20.3 with subnet mask 255.248.0.0,"a. Broadcast address: 10.75.255.255
b. Broadcast address: 10.75.20.255
c. Broadcast address: 10.79.255.255
d. Broadcast address: 10.80.255.255
",,c,c,,Mask 255.248.0.0 = /13 (8 + 5 = 13 bits). The /13 networks in the second octet have an 8-value block size (256-248=8). 75 falls in the 10.72.0.0/13 network (range 10.72.0.0 through 10.79.255.255). Therefore the broadcast address is 10.79.255.255.,"['https://learningnetwork.cisco.com/s/article/subnetting', 'https://en.wikipedia.org/wiki/Subnetwork', 'https://tools.ietf.org/html/rfc950']",1,chapter4_advanced_ipv4_addressing,0.98,1
83,Your task is to find the broadcast address from the IP address 172.30.70.26 with subnet mask 255.255.192.0,"a. Broadcast address: 172.30.127.255
b. Broadcast address: 172.30.70.255
c. Broadcast address: 172.30.100.255
d. Broadcast address: 172.30.87.255
",,a,a,,"Mask 255.255.192.0 = /18 (block size 64 in the 3rd octet). Third-octet ranges are 0-63, 64-127, 128-191, ... Since 70 is in the 64-127 range, the network is 172.30.64.0 and the broadcast is 172.30.127.255.","['https://www.cloudflare.com/learning/networking/subnetting/', 'https://www.practicalnetworking.net/series/subnetting/', 'https://tools.ietf.org/html/rfc950']",1,chapter4_advanced_ipv4_addressing,0.99,1
84,Which of the following answers lists the dotted decimal notation (DDN) equivalent of /30?,"a. 255.255.255.240
b. 255.255.255.252
c. 255.255.192.0
d. 255.255.252.0
",,b,b,,"/30 means 30 ones in the mask: 11111111.11111111.11111111.11111100. Converting the last octet 11111100 to decimal gives 252, so the dotted-decimal mask is 255.255.255.252.","['https://learn.microsoft.com/en-us/troubleshoot/windows-server/networking/identify-subnet-mask-based-on-prefix-length', 'https://en.wikipedia.org/wiki/Subnetwork#Subnet_mask']",1,chapter4_advanced_ipv4_addressing,0.99,1
85,Which of the following answers lists the dotteddecimal notation (DDN) equivalent of /18?,"a. 255.255.255.192
b. 255.255.224.0
c. 255.255.128.0
d. 255.255.192.0
",,d,d,,"A /18 prefix means 18 bits of '1' in the subnet mask. That's 16 bits → 255.255 for the first two octets, plus 2 bits set in the third octet (11000000₂ = 192). So the dotted-decimal mask is 255.255.192.0.","['https://en.wikipedia.org/wiki/Subnet_mask', 'https://www.cloudflare.com/learning/networking/ipv4/subnet-masks/', 'https://learningnetwork.cisco.com/s/article/what-is-subnetting']",1,chapter4_advanced_ipv4_addressing,0.99,1
86,"Which of the following masks, when used within a Class B network, would supply enough subnet bits to support 90 subnets? (Choose two)","a. /24
b. /21
c. /19
d. 255.255.255.252
e. 255.255.240.0
f. 255.255.224.0
",,"a,d","a,d",,"Class B default mask is /16. To get at least 90 subnets you need s bits where 2^s ≥ 90 → s = 7 (since 2^6=64 <90, 2^7=128 ≥90). That means a subnet mask of /23 (16+7) or longer (greater prefix length) will provide enough subnet bits. /24 is /24 (≥/23) and 255.255.255.252 is /30 (≥/23), so both provide ≥7 subnet bits. The other choices (/21, /19, 255.255.240.0=/20, 255.255.224.0=/19) provide fewer than 7 subnet bits and are insufficient.","['https://learningnetwork.cisco.com/s/article/ip-subnetting-basics', 'https://en.wikipedia.org/wiki/Subnetwork', 'https://www.practicalnetworking.net/series/ipv4/subnetting/']",1,chapter4_advanced_ipv4_addressing,0.92,1
88,"Your task is to troubleshoot a user’s PC with IP 10.20.30.5 and mask 255.255.255.0. Based on the given details type the number of the network (N), subnet (S), and host (H) bits.","a. Network Bits = 16 | Subnet Bits = 15 | Host Bits = 1
b. Network Bits = 16 | Subnet Bits = 1 | Host Bits = 15
c. Network Bits = 8 | Subnet Bits = 8 | Host Bits = 16
d. Network Bits = 8 | Subnet Bits = 16 | Host Bits = 8
",,d,d,,"IP 10.20.30.5 is a class A address (default network size = 8 bits). The provided mask 255.255.255.0 = /24. Therefore: Network bits (N) = 8 (class A), Subnet bits (S) = 24 - 8 = 16, Host bits (H) = 32 - 24 = 8.","['https://learningnetwork.cisco.com/s/article/ipv4-addressing-and-subnetting-for-new-users', 'https://www.ietf.org/rfc/rfc950.txt', 'https://en.wikipedia.org/wiki/Subnetwork']",1,chapter4_advanced_ipv4_addressing,0.97,1
89,The converted binary mask 11111111.11111111.11111110.00000000 to decimal is _______________.,"a. 255.255.255.192
b. 255.255.254.0
c. 255.255.252.0
d. 255.255.255.224
",,b,b,,"Convert each octet from binary to decimal: 11111111 = 255, 11111111 = 255, 11111110 = 254, 00000000 = 0. Therefore the mask is 255.255.254.0 (choice b).","['https://en.wikipedia.org/wiki/Subnet_mask', 'https://learningnetwork.cisco.com/s/article/ip-addressing-and-subnetting-for-new-users']",1,chapter4_advanced_ipv4_addressing,0.99,1
90,Which of the following binary masks is equivalent to the 255.192.0.0 dotted-decimal notation (DDN)?,"a. 11111111.11000000.00000000.00000000
b. 11111111.11100000.00000000.00000000
c. 11111111.11110000.00000000.00000000
d. 11111111.11111000.00000000.00000000
",,a,a,,"255.192.0.0 in binary: 255 = 11111111, 192 = 11000000, so the mask is 11111111.11000000.00000000.00000000 (which is also a /10 mask). That matches option a.","['https://en.wikipedia.org/wiki/Subnet_mask', 'https://www.cisco.com/c/en/us/solutions/enterprise-networks/what-is-subnetting.html', 'https://www.ietf.org/rfc/rfc0950.txt']",1,chapter4_advanced_ipv4_addressing,0.95,1
